,rxn,real_molrank,energy_molrank,max_rate
1227,s2 + s24 = s22 + s5,2.663911946051217e-16,2.1605511478045484e-31,1.7197926220120753e-30
1228,s4 + s9 = s16 + s7,2.0940685151982927e-18,1.4452953682487755e-21,1.5248476043221323e-24
1229,s12 + s9 = s16 + s18,435629.3759253021,0.0010470674587211835,6.06553088684034e-13
1230,s2 + s4 = s16 + s24,2.3454347021429987e-12,4.3355486971397055e-17,1.2362320028241982e-29
1231,s12 + s18 = s15 + s5,8.826739932236978e-74,1.0218464689097924e-71,3.2412670803972715e-90
1232,s12 + s9 = s21 + s24,4.2415250983226514e-09,1.5321600926583385e-19,5.9057315491037974e-27
1233,s21 + s8 = s15 + s24,9.537937541605048e-43,4.882553350677903e-50,8.76040183676148e-50
1234,s20 + s6 = s13 + s16,296.8299348639176,6.134684067002196e-06,2.3900151774261648e-08
1235,s16 + s18 = s15 + s4,1.8944759853077783e-30,2.0986114695770495e-29,4.3775919008930366e-35
1236,s5 + s6 = s15 + s19,2.5996422028403266e-34,3.130906309052062e-38,5.5540259479369556e-45
1237,s4 + s7 = s1 + s9,6.736753515469266e-18,1.1784838328819591e-20,8.291519303904596e-34
1238,s15 + s21 = s1 + s24,8.548424918483664e-18,5.1683370871330625e-31,6.725630096741684e-28
1239,s18 + s2 = s13 + s16,2595080.195820915,0.004214606288606785,3.336087753208458e-08
1240,s2 + s20 = s1 + s21,9.130091634198028e-07,2.527615372062456e-10,1.311515275854349e-32
1241,s18 + s5 = s16 + s6,0.018492519281480935,0.011907102680540647,1.4512683205275193e-19
1242,s18 + s19 = s14 + s16,5.672579137043343,0.03704047501903471,4.892383342324229e-09
1243,s18 + s5 = s16 + s24,895438.488317685,0.011907102680540647,7.027282174462267e-12
1244,s12 + s6 = s24 + s3,4.759589504575668e-41,8.826393376290207e-63,1.5615562989411862e-52
1245,s12 + s9 = s1 + s24,5.3338264319636057e-39,2.716155795584717e-57,7.426608662329552e-57
1246,s12 + s18 = s14 + s8,2.796803272469714e-20,3.7331663644582356e-28,1.027014101128732e-36
1247,s12 + s5 = s23 + s6,0.26407090438327574,0.000501034084406515,9.138452516002122e-26
1248,s12 + s21 = s17 + s7,9.134942516706847e-52,1.3924660919471747e-68,8.148935835714721e-64
1249,s10 + s2 = s14 + s16,88688394445809.06,0.012656531441764741,0.5496237366312325
1250,s2 + s5 = s1 + s22,1.1125961098217222e-35,1.0006935589068334e-37,3.570639376585827e-64
1251,s16 + s5 = s13 + s15,0.0028979043395412347,2.3242924179015116e-16,9.630592691127621e-15
1252,s18 + s5 = s14 + s3,2.8139395755599497e-06,0.011907102680540647,2.208342357105693e-23
1253,s25 + s5 = s11 + s23,4.255502211861072e-24,9.212661495937648e-13,3.486565234296504e-50
1254,s2 + s9 = s1 + s14,3.1456127462138654e-15,8.523120714440262e-24,9.526659548587145e-39
1255,s2 + s9 = s16 + s19,29296605113994.746,0.014747622135886606,8.872636442179827e-11
1256,s22 + s24 = s1 + s20,1658367.7813422887,5.9430587308762265e-09,0.6284469970346268
1257,s12 + s15 = s18 + s5,1.551981230114392,2.3661644102696643e-16,6.687276396439379e-24
1258,s2 + s5 = s24 + s7,1.4434235420598112e-29,1.6933474445181493e-30,4.632359299904076e-58
1259,s25 + s7 = s19 + s5,0.10064593173992907,5.1160755152496454e-05,5.599064171989774e-31
1260,s15 + s7 = s13 + s8,0.0522151399673422,0.0014807826099723642,4.855187999454251e-27
1261,s5 + s6 = s17 + s24,5.044758739984645e-18,1.6402459671209186e-26,1.0777914326957635e-28
1262,s12 + s5 = s1 + s23,1.4852459655730213e-45,1.4260638084724286e-55,5.139850511994679e-70
1263,s1 + s6 = s17 + s24,0.0048429810070192356,4.920417778362993e-16,7.231773465196884e-16
1264,s20 + s9 = s1 + s24,8.712429531143208e-25,8.456593172119022e-20,1.4918574510463602e-40
1265,s10 + s2 = s6 + s7,763066.6549471942,7.677037109123469e-07,4.728911249453685e-09
1266,s2 + s6 = s22 + s24,1.814313361543837e-46,9.642250336929208e-65,5.495835415694426e-56
1267,s12 + s18 = s17 + s2,1.6868240978000299e-16,3.7133221954318556e-33,6.194186597309702e-33
1268,s1 + s22 = s15 + s19,3363.5521976241653,0.04430576896392052,5.022618730140666e-10
1269,s21 + s9 = s1 + s4,1.0981015296240297e-12,1.7259702188081368e-20,6.602242741452334e-18
1270,s18 + s2 = s15 + s16,1.4260637180353184e-12,2.824310805568162e-23,1.8332665451703271e-26
1271,s11 + s9 = s15 + s21,35615.90611496719,0.0016195623502292483,1.3161014362232397e-13
1272,s1 + s6 = s15 + s21,7.681223621613408e-05,6.389114778708732e-12,1.1469974605829942e-17
1273,s17 + s2 = s14 + s20,3.0830000324217655e-07,2.655386674304902e-16,8.835439897087739e-23
1274,s22 + s7 = s14 + s24,401295960126894.4,0.014169631837980666,0.11732067346984375
1275,s2 + s9 = s1 + s19,5.995591428365113e-31,1.059567780606624e-29,1.8157975230488965e-54
1276,s2 + s5 = s19 + s24,3983.204400678411,6.551575776221402e-07,1.2783243040757398e-25
1277,s2 + s4 = s18 + s5,2.303796377594436e-13,3.4140245379110923e-25,1.2142852697499919e-30
1278,s18 + s5 = s16 + s19,5.8673098451594315e-05,0.011907102680540647,4.604586738771915e-22
1279,s12 + s2 = s15 + s18,9.231449288521876e-33,4.1663052399810194e-44,4.4382035098357425e-56
1280,s15 + s5 = s20 + s24,3.0824573860074005,0.005043560680919066,2.040015340263913e-20
1281,s13 + s2 = s22 + s24,2.1375298409461314e-32,4.980718362225938e-38,6.584990046535585e-45
1282,s1 + s12 = s18 + s19,262801103.77453429,0.00045996314882601133,2.9163129471382596e-18
1283,s1 + s12 = s15 + s3,6.338448426851336e-15,1.7194205608245497e-18,7.033798163897168e-41
1284,s6 + s9 = s15 + s19,4.244656429780127e-37,1.7638019379850216e-45,8.916469138178526e-43
1285,s2 + s5 = s7 + s9,7.229346417229363e-23,5.892698067817206e-28,2.3201041920302118e-51
1286,s5 + s7 = s15 + s2,1.5955311921239602e-10,0.0006838535055795847,1.2339514846420133e-36
1287,s2 + s5 = s22 + s23,4.954603516394472e-21,1.0310076738768512e-27,1.5900740848216209e-49
1288,s6 + s9 = s15 + s8,4.6482688305085705e-18,2.3820357779020126e-34,9.764311024657835e-24
1289,s10 + s12 = s14 + s7,2.494300475138704e-36,1.276686337985445e-54,9.396385983561807e-56
1290,s12 + s14 = s22 + s24,1.0455809800439633e-45,1.1788472266660905e-59,1.5380363554478564e-55
1291,s17 + s7 = s13 + s23,203.7593765767993,0.0010668205166088631,3.3005698236962034e-20
1292,s12 + s15 = s23 + s24,1.4767764824407044e-24,5.617176280884211e-36,6.363229349825702e-48
1293,s15 + s21 = s22 + s8,319647.1157235357,7.330748743691224e-07,2.5148823114752522e-05
1294,s15 + s5 = s17 + s7,2.7925021652691664e-15,0.005043560680919066,1.848118738227908e-35
1295,s6 + s7 = s17 + s20,6.539103124095882e-12,5.663329419134492e-16,1.911736348603142e-27
1296,s24 + s6 = s15 + s16,9.087060866259415e-09,1.3749582880825612e-26,2.0934981535172324e-13
1297,s13 + s18 = s11 + s23,6.4280808857015925e-49,2.0506685582660772e-51,2.50386115801396e-56
1298,s12 + s2 = s15 + s9,9.193028423022614e-40,1.0916131848164917e-60,4.419731911847139e-63
1299,s2 + s21 = s1 + s14,2.960971946550832e-20,9.100307674144978e-43,1.0651238189999604e-38
1300,s18 + s9 = s2 + s23,5.988571267901033e-15,4.352737107428793e-14,4.3577948083845176e-26
1301,s12 + s2 = s19 + s3,3.3090363465956977e-21,7.898059930265779e-34,1.590885273658541e-44
1302,s18 + s22 = s15 + s3,0.06447283309676156,5.00542996552671e-06,1.912726377136511e-08
1303,s2 + s4 = s15 + s24,1.2335728979800801e-42,4.922232399229779e-48,6.501917503421455e-60
1304,s5 + s7 = s18 + s8,6558.7012209957,0.0006838535055795847,5.0723665879559046e-23
1305,s14 + s15 = s21 + s24,0.5376243121462392,0.05705587913525308,7.506239301872135e-12
1306,s21 + s5 = s14 + s22,1.0693317457336373e-09,3.8613346198605026e-16,7.059106303339214e-21
1307,s10 + s12 = s13 + s16,0.1105627314735791,4.595820417813305e-16,4.165055937235772e-21
1308,s21 + s9 = s3 + s7,1.327390336943427e-10,1.0484590084861004e-29,7.980822338130483e-16
1309,s16 + s6 = s15 + s22,4.5831147256937564e-67,3.0378588662736253e-79,2.306405796936253e-67
1310,s5 + s6 = s7 + s9,2.7255856578550005e-47,1.5676608999532121e-50,5.823098828951149e-58
1311,s12 + s6 = s16 + s21,1.42073895419501e-16,1.1903460970297041e-32,4.661250431243067e-28
1312,s2 + s21 = s19 + s23,6.940095234704902e-10,1.1655931148786257e-38,2.496498066867251e-28
1313,s2 + s22 = s15 + s20,1.2026098536996954e-06,5.8520702974129895e-18,1.7619451960585364e-24
1314,s4 + s7 = s13 + s19,8.707075807457076e-13,0.004865334740420695,1.0716569482958456e-28
1315,s2 + s4 = s20 + s22,4.0539593798408874e-36,2.6769894069184158e-49,2.1367613939239356e-53
1316,s21 + s4 = s15 + s17,1.0174404891386704e-39,6.379065446590136e-45,1.0612156096142751e-40
1317,s20 + s7 = s16 + s24,2.5970062791575524e-14,0.0011108379270195936,6.2432587123058605e-40
1318,s2 + s24 = s15 + s5,2.502102822808032e-11,3.0642467259945294e-31,1.6153304093100487e-25
1319,s12 + s22 = s11 + s3,4.878667737086202e-09,2.486186144870943e-28,6.378491957456509e-23
1320,s18 + s6 = s14 + s23,1.3513152880630883e-37,1.4972859272479096e-52,6.20077813178013e-42
1321,s5 + s6 = s1 + s24,7.980993576465062e-59,2.1018990529163113e-51,1.7051056243653283e-69
1322,s11 + s9 = s1 + s24,6.387839467996913e-13,2.6315441771526054e-08,2.36047474716957e-30
1323,s12 + s25 = s13 + s24,1.8802497604545745e-25,1.0434543660628701e-23,2.0719063132319726e-51
1324,s2 + s4 = s13 + s16,541461423699896.9,1.1621841756454732e-05,0.0028539355184817863
1325,s13 + s20 = s6 + s9,5.335584945909343e-06,0.015448317292711542,9.491353699959174e-25
1326,s21 + s24 = s11 + s18,3.0373205155508502e-12,7.093556603591987e-18,7.779992729656138e-17
1327,s16 + s18 = s11 + s14,7.084810449264007e-40,1.694445994289532e-43,1.6370969641519022e-44
1328,s2 + s7 = s13 + s24,0.08653028966670828,0.002071899402882116,6.1623929887623856e-33
1329,s14 + s9 = s2 + s7,0.15362620492160856,1.3897776555479183e-18,1.9631958802248652e-07
1330,s5 + s6 = s16 + s21,6303.252694854151,0.048261910640936004,1.346663359495159e-07
1331,s15 + s7 = s3 + s8,147662.47067080523,0.0014807826099723642,1.3730290793418537e-20
1332,s10 + s18 = s15 + s3,1.0220833376599934e-19,2.104382892613203e-26,2.3135867982132392e-32
1333,s18 + s6 = s16 + s20,6.013188931544589e-30,3.2263224908723204e-38,2.7592709679492086e-34
1334,s12 + s9 = s1 + s3,2.4754398582179645e-23,5.16042802007388e-43,3.446704411667443e-41
1335,s15 + s7 = s18 + s3,8908.53365393072,0.0014807826099723642,8.2835372492252205e-22
1336,s20 + s9 = s1 + s16,0.02080950883795923,0.007906859753474545,3.563279416097727e-18
1337,s10 + s24 = s2 + s9,0.09414220639994927,0.02942353608735902,4.42975651594199e-15
1338,s1 + s18 = s17 + s20,0.04640175465758711,0.010931049628736396,8.4630153613311e-21
1339,s2 + s4 = s16 + s20,513.8747978701047,3.344165677683282e-18,2.7085318981227725e-15
1340,s14 + s24 = s16 + s3,6087178.73984846,0.1855914322995178,46.30906174164039
1341,s15 + s7 = s17 + s22,3.1524402566481663e-14,0.0014807826099723642,2.9312743607788e-39
1342,s1 + s2 = s10 + s16,1116399193739.2363,0.00647843905263117,2.444285973811408e-19
1343,s18 + s8 = s16 + s23,5.293792787287887e-22,7.635595487273226e-22,1.0209591428003077e-32
1344,s1 + s21 = s17 + s22,0.11423059454204308,1.3551451538227067e-08,1.7471600380410097e-14
1345,s7 + s8 = s2 + s24,0.005115470465545457,0.004001211598724252,2.1912930552174857e-30
1346,s17 + s4 = s1 + s16,4.646293829307594e-15,7.819394029143102e-27,8.027194686079152e-21
1347,s4 + s6 = s15 + s23,5.544732293919399e-58,3.8731478620872113e-76,2.0181353131923277e-59
1348,s22 + s7 = s17 + s21,540989396.5168458,0.014169631837980666,1.5816067602407707e-07
1349,s15 + s9 = s16 + s3,11272.167660018134,0.01054009782853675,7.442930717909096e-12
1350,s1 + s12 = s13 + s3,39466449107.95058,0.00045996314882601133,4.3796055213616825e-16
1351,s16 + s2 = s11 + s3,3.121102219914878e-16,4.841381171937624e-38,4.76086800382251e-26
1352,s10 + s2 = s11 + s24,2.003213358681964e-27,9.015398980837063e-42,1.2414404594291428e-41
1353,s2 + s6 = s16 + s7,3.291383276269488e-32,7.411309096762761e-51,9.970108339473387e-42
1354,s2 + s9 = s14 + s6,28327815.009394094,0.014747622135886606,8.579233081843143e-17
1355,s5 + s8 = s16 + s18,144.75075108924236,0.013628167537529072,9.657704614963245e-23
1356,s5 + s9 = s3 + s6,31583865.15032373,0.004867617164501375,1.7553614856553673e-09
1357,s5 + s7 = s16 + s17,0.2644937937780812,0.0006838535055795847,2.0455413916201598e-27
1358,s1 + s2 = s15 + s19,2913893.563924733,3.5304099204084576e-05,6.379787093561963e-25
1359,s2 + s5 = s14 + s9,5.577151855768257e-06,0.0070569105099032425,1.7898676662275762e-34
1360,s1 + s5 = s16 + s24,1.3244174422543746e-11,0.002138281062614688,5.235956355571131e-35
1361,s12 + s5 = s16 + s9,0.00019073313142007635,9.247154928375561e-10,6.600521434883036e-29
1362,s1 + s21 = s3 + s6,4.86028694208847,0.022203130214256978,7.433822044499739e-13
1363,s4 + s8 = s20 + s24,4.234086224540955e-34,3.4703416407544246e-42,2.640833317764204e-45
1364,s15 + s7 = s21 + s3,1.5854369043413767e-07,0.0014807826099723642,1.4742073346283446e-32
1365,s12 + s22 = s1 + s15,1.0178315362731143e-47,1.3291379718101613e-53,1.3307383527702923e-61
1366,s20 + s7 = s11 + s13,5.336670195861978e-13,0.0011108379270195936,1.2829469440415242e-38
1367,s12 + s5 = s22 + s24,9.234021733262132e-47,2.1271537851953734e-43,3.1955307358917012e-71
1368,s1 + s5 = s13 + s21,0.5634841715155154,0.002138281062614688,2.2276802124323965e-24
1369,s11 + s24 = s22 + s5,2.0770192199889602e-09,0.0012773842478168579,2.71104756303956e-25
1370,s2 + s6 = s1 + s7,3.0939124611832557e-68,1.344713726700211e-88,9.37193873871959e-78
1371,s2 + s20 = s11 + s19,5.10979203132629e-12,6.571314676860298e-24,7.340090958585334e-38
1372,s12 + s18 = s17 + s21,6.635209964172712e-10,2.1999452596833815e-26,2.4365153831995295e-26
1373,s12 + s4 = s15 + s24,1.1706050655409908e-57,3.003745483476614e-69,2.934185390070778e-71
1374,s10 + s12 = s1 + s3,5.348311272899385e-37,5.91014478981614e-51,2.0147852105750334e-56
1375,s12 + s21 = s22 + s24,1.2043856831068204e-53,1.2794875631987342e-69,1.0743867993850324e-65
1376,s12 + s21 = s1 + s17,3.161083166796938e-50,6.496994048270363e-67,2.8198824295253964e-62
1377,s2 + s4 = s24 + s6,7.893568353435779,0.05020699840497704,4.160542950132691e-17
1378,s20 + s6 = s22 + s24,2.5636049966640446e-41,1.8319776877026356e-48,2.0641633916611483e-51
1379,s15 + s18 = s1 + s24,2.2285641178699273e-33,3.1024212582340004e-28,2.084425526614142e-49
1380,s5 + s9 = s1 + s21,447474.40825809236,0.004867617164501375,2.486963955596265e-11
1381,s6 + s9 = s21 + s3,0.001015226804765531,1.2690306613372695e-06,2.132619829825039e-09
1382,s18 + s7 = s2 + s23,302428.72185933107,0.0034959092791735672,3.4909640643399416e-16
1383,s12 + s22 = s20 + s5,1.0735335316231237e-11,1.864939077772554e-35,1.4035645316579154e-25
1384,s12 + s21 = s14 + s24,8.757417043455081e-27,1.9344337477945658e-48,7.812159676231504e-39
1385,s12 + s5 = s6 + s7,0.07281324783925437,7.261101646456745e-13,2.5197793352847005e-26
1386,s21 + s7 = s15 + s24,0.2958442563677109,1.2801792030640402e-16,2.840665004026217e-16
1387,s2 + s7 = s16 + s24,7136.673666249813,0.002071899402882116,5.082496306597192e-28
1388,s7 + s9 = s10 + s24,75.60861629417317,0.0014291258309760565,5.369836125442119e-19
1389,s6 + s7 = s15 + s24,1.1570321048049474e-29,5.88727222082624e-33,3.382635644796087e-45
1390,s18 + s19 = s24 + s8,6.284242229012634e-06,3.766383925027368e-10,5.419919450674554e-15
1391,s15 + s7 = s16 + s24,0.000505356646183747,0.0014807826099723642,4.699023167476663e-29
1392,s10 + s12 = s14 + s9,1.8436106015888473e-21,7.22066060660667e-35,6.945144335488321e-41
1393,s12 + s9 = s24 + s7,1.8436235302092698e-41,5.821391889383691e-59,2.5669883814509876e-59
1394,s2 + s6 = s1 + s24,7.862559243025478e-62,2.1855182985284894e-71,2.38169064185503e-71
1395,s16 + s5 = s15 + s19,3.848858774080516e-15,2.0641200823869237e-21,1.2790895362926386e-26
1396,s1 + s2 = s24 + s25,6.552249395321119e-05,2.4998108547337137e-08,1.4345738857312844e-35
1397,s12 + s9 = s19 + s22,1.5320831745316867e-30,2.8526843233000414e-44,2.133211929657335e-48
1398,s1 + s2 = s16 + s3,363129134639.34827,0.00647843905263117,7.950484517176686e-20
1399,s4 + s9 = s18 + s8,0.0019194005445355897,0.03463108209622318,1.3976588162362703e-09
1400,s10 + s21 = s14 + s16,0.016063744476570708,0.04337690196347656,8.724353447856954e-11
1401,s20 + s6 = s13 + s15,2.9626592258450024e-23,6.9648256271596084e-37,2.3854738635297743e-33
1402,s15 + s2 = s1 + s13,194.89535973252433,2.39489861603991e-13,1.1778290281465164e-25
1403,s2 + s3 = s11 + s23,3.819123861765498e-36,2.8467935325918133e-50,3.744851372876e-43
1404,s12 + s5 = s15 + s20,1.3432429764971563e-42,2.3270289391162666e-44,4.648434172193502e-67
1405,s2 + s6 = s14 + s23,1.4896108460218646e-34,4.311815992767107e-49,4.512261341780179e-44
1406,s10 + s21 = s1 + s14,5.924305024528439e-40,5.646841825021393e-38,3.2175394125750464e-48
1407,s1 + s7 = s17 + s24,8.569914853040664e-05,0.0006277964345173839,1.7198477778978264e-32
1408,s1 + s18 = s14 + s16,5.467455936725544,0.010931049628736396,9.971856435464221e-19
1409,s19 + s20 = s15 + s24,1.558818083636745e-15,1.1514223610860889e-16,4.247531251229369e-30
1410,s1 + s6 = s24 + s3,12163002032.367163,4.1728490149507566e-11,0.0018162382885111995
1411,s18 + s19 = s14 + s8,1.1349011628550747,0.03704047501903471,9.788090056035015e-10
1412,s16 + s9 = s1 + s24,2.064057430271584e-34,7.806502186642839e-42,6.247446106040344e-40
1413,s12 + s5 = s1 + s15,1.2075714153617084e-43,8.660865599050684e-59,4.178928407405168e-68
1414,s12 + s22 = s14 + s16,146.71725515065503,0.01038156338513327,1.91821801038961e-12
1415,s5 + s7 = s1 + s22,3.1935020920059693e-10,4.308019303134093e-06,2.4697897898143916e-36
1416,s18 + s21 = s5 + s9,1.080126398081031e-31,1.8765535684292268e-45,1.1020051301084101e-36
1417,s18 + s6 = s15 + s24,7.998806441533634e-57,4.748780600468646e-68,3.670410932307027e-61
1418,s21 + s5 = s14 + s19,1.2830262466592184e-09,0.024185687584434967,8.469793121991329e-21
1419,s10 + s18 = s15 + s5,2.2566896247753673e-40,1.0390445757790285e-45,5.108240327543539e-53
1420,s16 + s9 = s3 + s5,2.2522825997315375e-12,4.8464614937170456e-17,6.8171621346523214e-18
1421,s2 + s4 = s23 + s3,9.33087846137167e-19,1.5398230680455539e-30,4.91812053342229e-36
1422,s4 + s5 = s18 + s7,6.632703792469323e-21,2.1535698980226986e-17,6.387210407663579e-33
1423,s14 + s5 = s1 + s15,6.23069930586627e-39,7.564432080860446e-34,7.299123033911809e-51
1424,s20 + s4 = s15 + s24,3.4774580499799406e-32,9.35198694700934e-32,1.0317376536781948e-43
1425,s10 + s21 = s1 + s22,1.369428116351149e-39,3.734976136919944e-59,7.437478183188164e-48
1426,s12 + s2 = s14 + s16,13166.815537345155,5.290876113749469e-20,6.330209385850603e-20
1427,s22 + s5 = s3 + s6,38337392.094012454,0.048261910640936004,0.0008190622159208483
1428,s1 + s5 = s20 + s3,156.01500015847887,0.002138281062614688,6.167902245788475e-22
1429,s1 + s24 = s15 + s2,11584457.558155656,0.015060886636431459,3.631900967233125e-12
1430,s15 + s18 = s19 + s6,0.10244416053547828,0.025783052131255,9.581829912832303e-18
1431,s12 + s6 = s16 + s9,8.940589601368184e-50,2.55793004905945e-52,2.9332853169044967e-61
1432,s2 + s5 = s15 + s23,1.717651655067301e-14,1.4622481362511106e-27,5.512435807297463e-43
1433,s4 + s9 = s14 + s24,8.66657703346089e-10,2.842875747468815e-14,6.310781682276842e-16
1434,s12 + s9 = s17 + s24,1.9318562733771955e-19,2.119589703225056e-32,2.689840158326446e-37
1435,s18 + s5 = s21 + s3,6.46961421831468e-20,0.011907102680540647,5.077267200947104e-37
1436,s19 + s5 = s1 + s16,6.873798659382082e-10,0.007245685361745998,6.064704643049464e-25
1437,s18 + s2 = s20 + s24,3.920889478035692e-28,7.664812201088332e-38,5.04047288805307e-42
1438,s12 + s7 = s13 + s16,4242693.76190525,0.00014710293106999874,5.305928516740166e-22
1439,s12 + s2 = s1 + s13,2.3985645021074024e-30,1.343842633325837e-58,1.1531577609440568e-53
1440,s1 + s4 = s16 + s3,0.0008047233114563846,0.015212985023606346,1.729662481708314e-17
1441,s4 + s7 = s14 + s23,520798839.390945,0.004865334740420695,6.40993264833786e-08
1442,s18 + s21 = s16 + s24,3.524059260831671e-22,9.095377083264325e-21,3.595441599374013e-27
1443,s12 + s2 = s20 + s22,4.272291540086367e-51,1.706024242045751e-64,2.0539894349881563e-74
1444,s10 + s11 = s16 + s24,0.0017737473344893598,0.0013899218205282943,2.385443899084504e-19
1445,s2 + s4 = s19 + s9,6.086234588276596e-22,2.2699638665515513e-30,3.2079332534171554e-39
1446,s21 + s9 = s18 + s5,8.912977604970828e-05,1.1174700860156336e-12,5.358852538643996e-10
1447,s10 + s12 = s5 + s7,1.0200599525328939e-56,6.254314225653844e-72,3.842711467967711e-76
1448,s7 + s9 = s16 + s17,0.2221073603851494,0.0014291258309760565,1.5774394321440341e-21
1449,s10 + s6 = s18 + s19,5.656131344128133e-31,1.4935723675950702e-25,1.3157238007481312e-35
1450,s2 + s5 = s21 + s9,0.0033714438423132274,0.0070569105099032425,1.08199283037583e-31
1451,s2 + s7 = s17 + s3,6020533.164105703,0.002071899402882116,4.287618994689513e-25
1452,s18 + s22 = s16 + s23,94144.33182236445,0.2467184270661879,0.027929957175028133
1453,s16 + s2 = s1 + s9,1.0294568729596631e-32,5.014035990232371e-52,1.5703132875675258e-42
1454,s21 + s7 = s1 + s25,3.1294820202505536e-27,6.19485430630573e-29,3.004895266449143e-42
1455,s13 + s2 = s21 + s25,1.2332995228076195e-09,1.9282394428306487e-12,3.7993692188599146e-22
1456,s20 + s21 = s22 + s23,5.881556720211005e-35,1.178259242155015e-37,1.1991067588634831e-45
1457,s17 + s9 = s15 + s21,2.606641896001383e-11,0.00759354717891871,2.2365514513577848e-21
1458,s13 + s14 = s24 + s8,381073.26088357397,6.738362800603125e-08,12.045083565805754
1459,s15 + s6 = s19 + s9,2.5498843797444126e-10,6.858578992883442e-23,7.865052210589227e-20
1460,s12 + s7 = s10 + s3,22737.4412315485,0.00014710293106999874,2.8435528133428143e-24
1461,s11 + s4 = s14 + s16,0.004718978400305812,0.0055136593266011495,3.0211945758312416e-16
1462,s1 + s22 = s13 + s24,7904579.8708647145,0.04430576896392052,1.180350075772309e-06
1463,s20 + s7 = s14 + s24,28.08063010291934,0.0011108379270195936,6.750643613921488e-25
1464,s12 + s2 = s6 + s7,5.963077357514865e-33,7.549967965297091e-33,2.8668684656536856e-56
1465,s22 + s9 = s17 + s2,241757.52692088453,0.10085836014069108,0.5078440310409578
1466,s1 + s18 = s24 + s3,1.7188451067420525e-05,0.010931049628736396,3.134927256404576e-24
1467,s18 + s9 = s24 + s8,10.674991098030395,1.7308861414822627e-06,7.768033259601273e-11
1468,s23 + s24 = s16 + s3,0.4110171182535662,0.014817983617259143,5.640832921149345e-06
1469,s15 + s8 = s16 + s18,4091.2897454278373,0.02950976098054735,3.5097671663089197e-20
1470,s21 + s9 = s19 + s23,8.438086679462692e-19,6.315156602172818e-26,5.073328378870613e-24
1471,s2 + s6 = s3 + s9,2.0317300737730084e-19,5.0332717118963844e-39,6.15442421978953e-29
1472,s18 + s6 = s21 + s24,2.7832116454995546e-36,4.2810316647962346e-37,1.2771318477619198e-40
1473,s12 + s18 = s14 + s16,1.9701107963199583e-13,1.8372663307566924e-23,7.234443654021656e-30
1474,s24 + s9 = s13 + s16,33.69850897733267,0.03428484289827595,1.5019294914294736e-09
1475,s10 + s18 = s14 + s3,262.3604279437945,2.243279436165013e-05,5.938787964727211e-11
1476,s18 + s19 = s16 + s3,336.569026971395,0.03704047501903471,2.902779602217025e-07
1477,s12 + s18 = s19 + s3,1.3207817485375943e-29,2.742615641758547e-37,4.850042523955396e-46
1478,s1 + s5 = s15 + s8,0.008493764651623428,0.002138281062614688,3.357927764428474e-26
1479,s24 + s6 = s1 + s15,3.309871641376606e-52,2.4947350859141218e-64,7.625359036968029e-57
1480,s20 + s6 = s13 + s24,1.5146871403724567e-30,3.877250689423908e-28,1.2195957446819044e-40
1481,s20 + s4 = s14 + s7,1.9098411462396337e-16,6.133917009165582e-28,5.666366048990067e-28
1482,s4 + s9 = s10 + s15,2.028953580341231e-20,6.954208111584072e-25,1.4774325595412406e-26
1483,s21 + s9 = s22 + s3,4.3577148958438026e-13,2.1582574647673005e-21,2.6200392918361592e-18
1484,s15 + s2 = s25 + s7,6.231821033076258e-21,5.797915304685801e-32,3.766133642712027e-48
1485,s15 + s21 = s24 + s3,527653.1432962631,0.052370493523905645,4.1514078851185526e-05
1486,s12 + s16 = s3 + s9,1.747809605942123e-36,2.0249592091022617e-43,2.887625223795613e-48
1487,s12 + s9 = s1 + s17,5.628070226202944e-34,6.084922239687965e-48,7.836302067056654e-52
1488,s2 + s4 = s16 + s21,93024407.86805376,0.05020699840497704,4.903131600516746e-10
1489,s24 + s5 = s16 + s8,264447.58375224733,0.01640570025119373,2.6519625818626767e-12
1490,s15 + s7 = s1 + s3,0.015598946802267213,0.0014807826099723642,1.4504570775039918e-27
1491,s1 + s2 = s15 + s5,7.24918316980702e-09,1.3912030354357206e-16,1.587163161969084e-39
1492,s18 + s7 = s16 + s24,0.031050591962535953,0.0034959092791735672,3.5841999414365874e-23
1493,s15 + s2 = s24 + s7,8.378347673941318e-13,1.9148219770283882e-26,5.0633638029223455e-40
1494,s2 + s21 = s3 + s8,138550809327061.08,1.0111427236963038e-07,4.9839637058324694e-05
1495,s1 + s12 = s22 + s24,2.3238372436947964e-23,6.381046203917165e-33,2.5787702347869377e-49
1496,s10 + s22 = s21 + s9,891909388266181.0,0.08655747987868731,0.22601803894568578
1497,s2 + s6 = s17 + s21,2.6876061680677832e-15,2.7618766102095762e-24,8.141174217742113e-25
1498,s12 + s5 = s22 + s3,1.2495419186862036e-18,4.041382314656717e-29,4.324171766418672e-43
1499,s1 + s20 = s19 + s2,0.027305585507176183,0.003473380897516984,3.3074056350625594e-25
1500,s16 + s2 = s15 + s21,3.6656321230153703e-07,1.460007779259421e-25,5.591483219259577e-17
1501,s18 + s9 = s21 + s6,1.5086119014427868e-08,0.024883615970386404,1.097794585365051e-19
1502,s2 + s7 = s13 + s6,1.0167311511357893e-05,0.002071899402882116,7.240813524776734e-37
1503,s5 + s9 = s13 + s21,9.528037923014842e-06,0.004867617164501375,5.295473091820931e-22
