,rxn,real_molrank,energy_molrank,max_rate
771,s1 + s20 = s19 + s32,5.936901457032307e-06,6.914462998276633e-33,3.737540939069134e-27
772,s40 + s48 = s16 + s43,3.547144632536099e-29,4.831052516824417e-42,2.2940763078842926e-70
773,s17 + s24 = s19 + s37,4.027575305887245e-28,2.426402706359455e-30,7.569725614446192e-34
774,s15 + s26 = s19 + s45,3.8619924095935873e-19,3.359897945806504e-41,8.051769536239513e-57
775,s27 + s39 = s19 + s49,0.00019212750932643685,1.3054709822759982e-30,5.255419389915998e-43
776,s23 + s9 = s21 + s29,6.465223018214547e-33,1.1539885466990327e-29,7.606285450817974e-55
777,s20 + s30 = s11 + s4,3.5302310991645946e-18,3.169842426875675e-40,2.5416473893537323e-15
778,s15 + s46 = s2 + s4,1.5017995001426335e-30,3.9817328372043765e-38,2.592722630244868e-65
779,s12 + s6 = s19 + s47,4.97342928066426e-61,1.1789487035117834e-78,1.2286931286047108e-59
780,s23 + s3 = s11 + s19,2.441777527985007e-26,5.398580532984746e-45,7.878914335639081e-50
781,s15 + s38 = s18 + s6,6.498053520411255e-26,6.71777978446587e-41,1.506856643130749e-67
782,s13 + s34 = s20 + s4,1.8742414299590284e-26,2.4291949529556828e-39,1.86408623061903e-42
783,s37 + s41 = s19 + s40,2.5271314130955576e-46,6.156168004435979e-59,8.011508867980427e-64
784,s18 + s49 = s19 + s43,6.355937136369966e-07,8.745487108941816e-29,6.32793750701421e-08
785,s43 + s45 = s11 + s35,3.453345547957616e-40,3.3846962728503104e-48,2.469975589540319e-67
786,s43 + s48 = s13 + s38,1.0610512488309286e-15,3.439074297645756e-29,1.7179763736169004e-48
787,s15 + s22 = s3 + s4,6.421040196591548e-16,7.354226171689814e-41,4.946092331449715e-70
788,s36 + s41 = s19 + s39,2.257732230202257e-53,8.358737611502404e-66,6.280701267246461e-89
789,s20 + s24 = s2 + s35,1.6070983723463625e-22,3.1475980302977947e-30,7.919149098874195e-39
790,s39 + s40 = s11 + s44,2.1608122023743797e-28,9.996341973397939e-51,5.639012608482299e-65
791,s23 + s28 = s34 + s7,3.8645189791991725e-13,1.5025334798174547e-27,7.89721125216519e-29
792,s1 + s27 = s11 + s32,8.071918409073654e-26,9.37432168009928e-34,9.795340336548577e-61
793,s38 + s45 = s10 + s18,4.621309316856345e-26,1.715709411511588e-30,8.229938538002147e-54
794,s22 + s9 = s11 + s2,7.103296466235685e-15,2.6017451605988548e-30,4.175650629176301e-46
795,s11 + s49 = s38 + s44,1.773298862092733e-36,6.536697217324096e-35,1.4920233731842353e-54
796,s24 + s6 = s16 + s3,4.866390296445813e-18,2.518145095904129e-18,9.0749766547044e-27
797,s29 + s40 = s2 + s26,1.2139152025158232e-06,2.974901146397055e-25,4.377376130724134e-32
798,s18 + s2 = s11 + s29,3.597575373892773e-52,2.1488615062217144e-62,1.2789760056619105e-37
799,s15 + s40 = s13 + s19,1.3164822242558314e-25,7.474342010459116e-51,4.065528583905753e-74
800,s1 + s36 = s14 + s18,1.3478214626694097e-30,1.650575989887846e-42,6.146218987572989e-65
801,s22 + s45 = s18 + s7,2.4763169976749734e-38,1.8782567249867482e-30,1.0206838571286437e-78
802,s20 + s6 = s23 + s24,8.201674157994099e-34,2.9181481925379988e-58,6.096635718008488e-42
803,s26 + s41 = s29 + s44,2.3168435505894923e-53,1.5425353284505463e-62,2.2014545780028468e-76
804,s15 + s9 = s25 + s8,2.442476062126778e-34,8.932820751009936e-41,9.984678024142191e-70
805,s41 + s6 = s27 + s29,9.782958467630988e-36,1.2579196974535694e-44,2.721287762838635e-51
806,s1 + s49 = s19 + s45,1.1114507669866924e-16,2.794588811363825e-33,2.687289666872959e-35
807,s12 + s47 = s50 + s6,4.33919181982058e-17,6.899120548160144e-31,6.501482943014715e-17
808,s39 + s7 = s20 + s40,5.985231482970771e-14,2.162254738763462e-30,7.51898059877746e-43
809,s27 + s41 = s20 + s31,1.237979603919001e-31,1.7252850649921367e-33,1.179472707457567e-67
810,s37 + s8 = s3 + s7,2.813004703478973e-63,1.3898701135165383e-65,3.768376247053391e-64
811,s39 + s6 = s29 + s38,2.227756920161796e-12,6.739396982929617e-24,3.2948181061195674e-30
812,s15 + s49 = s20 + s23,2.3567175826764663e-43,6.963421226695771e-44,1.61970866230093e-77
813,s27 + s9 = s43 + s45,7.1053772092929e-21,1.2887896804628632e-30,1.9077921673456108e-48
814,s15 + s20 = s19 + s7,1.1049344621756514e-17,2.84049005201494e-41,2.814274664169415e-54
815,s3 + s35 = s2 + s25,9.735522185121605e-28,9.238102396910764e-36,9.812347659343468e-41
816,s1 + s15 = s11 + s43,8.263013542417752e-21,6.497501997421226e-44,4.229884328588413e-63
817,s12 + s38 = s16 + s29,8.127035291891617e-26,3.230132585814123e-36,3.7105386826646924e-36
818,s27 + s9 = s19 + s2,2.3376289882129913e-34,1.2887896804628632e-30,6.276528525523002e-62
819,s12 + s19 = s35 + s43,1.666750548719446e-29,3.07709753101574e-37,3.492706374298104e-16
820,s26 + s6 = s2 + s8,8.836207481213196e-31,3.0798498895795684e-38,6.4293853611288e-37
821,s17 + s37 = s19 + s46,2.787007644817849e-38,3.5447545973710087e-39,1.6839251165026034e-35
822,s22 + s23 = s29 + s32,5.096737322897371e-12,9.500574352177413e-30,2.3671799403489357e-52
823,s26 + s29 = s2 + s43,1.3619372774175043,1.3372901904635895e-15,4.952438613129073e-13
824,s28 + s49 = s18 + s8,0.0004955977328767562,4.32246925503246e-15,1.7532051924664564e-09
825,s33 + s41 = s29 + s35,5.955981104328051e-15,7.319117751165882e-27,1.6445257030323303e-24
826,s27 + s40 = s11 + s49,7.203812450581422e-43,4.8967602136087194e-54,6.303334386698124e-83
827,s3 + s36 = s33 + s9,4.567304399670664e-46,1.9987082883134299e-41,7.488229098596909e-74
828,s23 + s6 = s19 + s2,4.5038327413820675e-10,2.0323682245938143e-26,3.723078704890719e-26
829,s1 + s27 = s28 + s4,6.4477342448699e-45,9.37432168009928e-34,7.824379302090568e-80
830,s38 + s42 = s19 + s37,3.7268857952865887e-16,6.972854211928511e-29,7.158825170537285e-35
831,s20 + s27 = s11 + s46,2.5622682425280674e-17,3.382227951324265e-35,6.6261629692693426e-46
832,s13 + s3 = s19 + s43,5.316634897624231e-19,2.3520991909262897e-32,4.6860290180514894e-36
833,s12 + s15 = s23 + s8,8.104062298252403e-39,4.465589488552145e-55,1.41678837068798e-65
834,s15 + s27 = s2 + s4,7.855658531866898e-21,3.642958942097979e-41,2.7116458463970458e-71
835,s23 + s45 = s4 + s47,1.5839081225138977e-24,8.330895666569598e-30,1.827046099113794e-56
836,s3 + s9 = s29 + s4,2.2433315623719293e-23,6.873727992332484e-30,6.354227484567039e-38
837,s45 + s46 = s11 + s47,4.2664792198947336e-57,9.67187550002298e-59,3.936491661007629e-79
838,s12 + s27 = s18 + s23,5.91329529827774e-49,1.036403080888545e-60,3.5534490741580068e-68
839,s28 + s40 = s35 + s4,0.0002890996343729015,2.974901146390832e-25,1.5572770220739517e-24
840,s22 + s3 = s11 + s29,5.000375022880128e-32,5.62076185298045e-38,1.3636974549072805e-64
841,s13 + s7 = s29 + s4,3.7424376583511254e-27,7.608973825880171e-31,1.2461609254387403e-47
842,s3 + s45 = s19 + s31,2.2724837488936717e-28,4.96229454861615e-30,6.890007516137597e-53
843,s27 + s43 = s14 + s31,7.634459832808515e-14,7.676552011814698e-28,2.211169926691593e-44
844,s6 + s8 = s32 + s45,2.6795654232324274e-22,6.643308937500192e-46,4.99672120841998e-21
845,s18 + s38 = s19 + s35,3.1290803754146486e-21,1.8382260641487746e-28,5.404864778673616e-29
846,s41 + s49 = s11 + s23,6.622996640746819e-62,6.669111783159357e-64,1.1178765981064558e-81
847,s28 + s9 = s4 + s44,5.529113468317253e-19,2.6575879396127557e-32,2.156539021533199e-26
848,s2 + s28 = s44 + s47,3.244910749752995e-44,8.822547205568638e-60,4.284722190378811e-33
849,s21 + s6 = s45 + s48,1.1579503826102876e-80,4.365506210484892e-94,3.5164133772590515e-86
850,s13 + s27 = s11 + s4,6.920274720624493e-38,1.2643169690755813e-42,9.385287981715862e-65
851,s6 + s8 = s33 + s42,2.753888026192965e-16,7.027720892995763e-29,5.135314326265898e-15
852,s16 + s6 = s25 + s45,8.565321337819548e-45,4.9287228831744586e-61,8.497022039631805e-46
853,s21 + s39 = s2 + s46,5.305641060398087e-19,6.747892876034991e-32,4.3486040154318166e-41
854,s20 + s39 = s11 + s28,2.6410765370608784e-21,9.629102894382054e-30,5.260122094341497e-46
855,s1 + s6 = s20 + s35,6.518664447742431e-13,9.015053530588801e-27,3.879620654272736e-27
856,s25 + s36 = s2 + s21,1.2797258938464437e-32,9.409927006472827e-39,3.9527565435585943e-70
857,s13 + s20 = s18 + s48,7.975316529331052e-36,1.5943517148466507e-43,1.3243218332569738e-51
858,s5 + s9 = s2 + s43,5.480318064889865e-15,6.439585009575e-39,6.274627428798956e-42
859,s1 + s8 = s29 + s44,9.470488153753814e-28,6.226962879946334e-34,1.0205571919042931e-42
860,s26 + s45 = s2 + s32,1.0174631001840487e-19,8.581121609060029e-31,1.0187684870063688e-42
861,s24 + s27 = s23 + s39,7.834428667900203e-66,2.534582736347233e-61,5.095864789147073e-95
862,s32 + s46 = s19 + s23,5.279445269391506e-35,3.661257320848706e-53,3.9510432337243024e-55
863,s2 + s27 = s1 + s44,8.25102521645457e-71,8.088151820152417e-84,4.010376899123451e-80
864,s23 + s3 = s15 + s28,3.07077398445757e-17,2.5100215369581607e-29,9.908505132167327e-41
865,s23 + s43 = s26 + s39,4.80284414348929e-22,2.846113015628652e-38,1.5141823677359114e-48
866,s1 + s27 = s20 + s34,5.44135511872986e-20,9.37432168009928e-34,6.603129835909288e-55
867,s22 + s27 = s11 + s4,5.936311486113587e-23,1.0610367164025049e-30,1.0769216947245287e-67
868,s48 + s50 = s2 + s37,1.792813032180776e-18,8.889616523433665e-34,2.611510719386564e-30
869,s20 + s49 = s18 + s2,1.563496612009846e-17,1.1556980366109358e-29,6.891229825806838e-30
870,s13 + s23 = s11 + s8,1.3280012211377218e-23,8.468503351997495e-32,9.21688136761018e-50
871,s3 + s43 = s32 + s4,9.66853632486968e-26,4.094270092949229e-27,1.6454606023037782e-44
872,s1 + s39 = s19 + s38,1.9393838912836417e-23,2.3284095291035025e-33,7.59870289334885e-54
873,s5 + s6 = s29 + s7,6.628749468667294e-47,1.5917313720754685e-64,1.74422362654643e-67
874,s1 + s37 = s19 + s44,9.812082176493006e-40,4.639101573960141e-50,4.102305091442968e-56
875,s1 + s29 = s20 + s25,2.549713372497638e-08,4.469298421230855e-20,7.2465772968066795e-28
876,s27 + s45 = s19 + s29,1.5192970132530443e-20,9.304054528790657e-31,2.449609112050091e-57
877,s12 + s37 = s4 + s49,6.033156179524727e-48,2.9500794318987664e-60,1.1740748460894166e-48
878,s37 + s43 = s29 + s38,1.3411034417690895e-33,1.6624121503057656e-52,2.130301304459113e-45
879,s22 + s38 = s19 + s2,8.384126089371551e-26,1.9565993241526597e-30,2.6068169101013805e-61
880,s5 + s9 = s2 + s3,1.971363993886534e-24,6.439585009575e-39,2.257090636296068e-51
881,s36 + s37 = s29 + s35,5.8247021318129424e-43,1.0578993558864784e-41,5.938488410134274e-62
882,s32 + s7 = s1 + s4,6.111163451452854e-25,1.383425372566531e-28,4.2713202173380965e-52
883,s12 + s2 = s11 + s16,2.5093086190240944e-64,7.395899658767691e-69,2.923642587850554e-50
884,s1 + s20 = s18 + s43,3.765564549543721e-15,6.914462998276633e-33,2.370588726204369e-36
885,s25 + s37 = s21 + s4,3.830441298846822e-15,2.6907755295031324e-29,5.84704391866623e-39
886,s13 + s43 = s11 + s39,5.431561165882079e-72,5.732433241585515e-86,2.1092409435231723e-87
887,s21 + s45 = s19 + s28,1.7457277117329207e-35,3.2909704841591884e-34,3.985293464268629e-57
888,s31 + s37 = s2 + s38,5.9703630710500375e-46,4.207500273708869e-47,7.755958207046007e-40
889,s20 + s21 = s25 + s44,1.5798747862408214e-79,1.5879612551339218e-74,2.2475072528303796e-92
890,s1 + s26 = s11 + s8,1.1894622953630804e-21,8.645928943178251e-34,9.308141549262473e-44
891,s13 + s37 = s18 + s2,2.5184211911324295e-19,2.3129877965955288e-30,2.291872245762793e-28
892,s26 + s27 = s19 + s32,4.888908548408133e-26,2.64531866253932e-37,1.3200309194762316e-52
893,s15 + s24 = s44 + s5,1.937528914629986e-42,5.0494830165147506e-54,3.3846215205525425e-80
894,s17 + s25 = s32 + s6,3.6520479444073274e-16,3.038734838465556e-29,1.3831608102989705e-34
895,s20 + s6 = s32 + s43,7.509078632663242e-14,5.817909020187843e-23,5.581801485810991e-22
896,s12 + s48 = s2 + s47,4.032109754338444e-12,1.7340095583933004e-31,1.0434967925443197e-31
897,s27 + s3 = s11 + s18,9.216467339020266e-44,2.156714844278207e-47,1.1077498851798694e-72
898,s3 + s35 = s11 + s47,3.971938367116302e-40,1.1747245834603678e-54,4.0032819399448933e-53
899,s3 + s38 = s11 + s4,4.716894271016786e-37,1.7892645064151683e-39,4.391205446011531e-57
900,s32 + s37 = s19 + s47,1.5054819698567968e-42,2.620523081502294e-52,2.9545064172533735e-59
901,s23 + s27 = s29 + s46,1.0019563411901317e-29,4.706165065274146e-30,1.8609180013846705e-66
902,s15 + s23 = s16 + s18,2.857906546284138e-20,3.261923150848064e-40,1.820338200878862e-64
903,s20 + s8 = s35 + s6,0.05543643782863807,1.5444126112421157e-22,1.7235921369462217e-10
904,s27 + s38 = s29 + s32,3.029872903783556e-23,9.692129175280728e-31,2.232750455238257e-54
905,s15 + s6 = s1 + s17,1.7565189291111175e-43,2.5603080443258363e-62,3.138925966140173e-73
906,s23 + s41 = s19 + s2,1.5823651577018317e-25,1.0993140722798062e-29,1.6178066640837925e-56
907,s16 + s46 = s24 + s8,2.8005027667472785e-17,2.6331888260351847e-33,2.3994966893754215e-23
908,s3 + s49 = s29 + s4,1.6108788031806333e-22,8.356724081598666e-30,3.770205867838412e-35
909,s12 + s27 = s46 + s8,3.2942118829682724e-22,5.186241324519413e-41,1.9795754440038293e-41
910,s13 + s9 = s11 + s19,1.5313275522334703e-36,1.4595500959020572e-51,6.006045875633944e-54
911,s12 + s20 = s2 + s29,7.673615103954607e-27,1.4975797446692256e-37,1.5423587715715598e-32
912,s12 + s8 = s32 + s39,3.2133841827881637e-68,4.0115381957127073e-79,1.8154596783038883e-67
913,s27 + s35 = s29 + s4,1.045613587046704e-10,7.249763737362255e-16,4.406515304475185e-34
914,s37 + s39 = s16 + s32,4.897688735635489e-10,6.572855865110321e-30,4.977008397889583e-30
915,s26 + s27 = s46 + s9,7.159950648065269e-20,8.234895355004785e-38,1.933224183636545e-46
916,s22 + s3 = s35 + s38,6.235232609649967e-33,5.6590131725830486e-30,1.7004666253286303e-65
917,s20 + s37 = s2 + s23,5.000823896537796e-19,7.417997293016574e-41,4.539172528067276e-29
918,s15 + s3 = s4 + s7,7.587943378843175e-28,2.3480513790999414e-41,6.92806247985865e-65
919,s27 + s32 = s29 + s31,2.364687399175307e-26,8.352492644149716e-29,1.2739040174623752e-61
920,s26 + s37 = s19 + s33,8.927976171356213e-26,2.3513410492560564e-46,1.1468425347615926e-33
921,s27 + s38 = s13 + s33,1.7881108952461317e-15,9.692129175280728e-31,1.3176808209980584e-46
922,s24 + s8 = s23 + s32,5.518625645058312e-41,4.490823987667645e-34,3.754312126487256e-50
923,s20 + s25 = s23 + s4,1.3435010409706047e-13,3.941932543630506e-29,1.0989790179570504e-43
924,s3 + s40 = s19 + s4,1.3813924855551808e-17,5.751441267390358e-40,6.695893970614798e-45
925,s22 + s27 = s35 + s42,2.9923900906516564e-20,1.0610367164025049e-30,5.428572633427017e-65
926,s21 + s37 = s35 + s45,8.788351234709372e-43,1.0105887835652815e-53,3.0862522723292333e-50
927,s15 + s9 = s14 + s4,4.828259693843871e-18,8.932820751009936e-41,1.9737601202116555e-53
928,s13 + s15 = s17 + s42,1.0008087729239093e-25,3.1841463813305766e-41,6.127756438678411e-66
929,s18 + s26 = s29 + s4,1.0253448556983441e-19,1.2740190386739735e-31,1.1578776277769587e-22
930,s24 + s9 = s2 + s20,5.258319358403023e-33,1.0463934272592985e-30,3.729523956714433e-48
931,s3 + s9 = s20 + s23,1.148837175970058e-47,2.371924842038216e-53,3.2540766069920055e-62
932,s20 + s49 = s25 + s43,3.3361003559995225e-20,1.1556980366109358e-29,1.4704115185510836e-32
933,s38 + s41 = s4 + s6,3.934727095695448e-26,2.263986461367163e-30,3.2439248223720707e-53
934,s21 + s3 = s11 + s23,6.92058596216884e-81,7.072311134837821e-87,5.335040982216353e-94
935,s2 + s3 = s34 + s6,3.6828666393258694e-19,5.796168507046718e-27,2.649116666755922e-15
936,s28 + s32 = s3 + s33,0.0008466779230530443,5.484593991450026e-15,1.3464770302732702e-19
937,s12 + s43 = s17 + s29,3.526561961562424e-46,9.128190944864398e-60,3.322631710603208e-55
938,s22 + s26 = s11 + s39,1.4250028103668486e-50,1.3384372847053542e-67,4.023413546301276e-80
939,s25 + s39 = s4 + s43,5.150160904853713e-42,1.327425325720901e-29,9.507463257096031e-82
940,s2 + s27 = s17 + s20,1.354787741633919e-25,1.4892395042087415e-43,6.584890143626205e-35
941,s27 + s35 = s16 + s18,2.301091815690482e-09,7.249763737362255e-16,9.697460350990819e-33
942,s11 + s17 = s18 + s43,9.977805381439869e-36,7.411038120552901e-30,6.030770165440413e-47
943,s32 + s36 = s11 + s20,9.960161054223247e-62,1.4633435320951426e-71,2.2206770985925177e-90
944,s37 + s43 = s23 + s49,1.872925622165278e-52,3.9977176941034657e-67,2.975084375885575e-64
945,s24 + s33 = s19 + s20,1.3266178816033582e-29,1.5414296983298595e-38,2.540455220394477e-32
946,s24 + s9 = s18 + s4,5.3524303784279365e-31,1.0463934272592985e-30,3.796273288554244e-46
947,s20 + s23 = s32 + s8,4.169412413101936e-05,3.47124894131813e-29,3.0651085822801755e-28
948,s41 + s6 = s1 + s19,1.6962744861154554e-67,3.958529339438662e-73,4.7184612065507346e-83
949,s21 + s41 = s31 + s4,1.0458386930302267e-26,6.346047164251979e-32,3.1190143496018165e-47
950,s27 + s37 = s32 + s44,2.7370661270130257e-46,1.9522749362658576e-65,9.21960850105623e-68
951,s22 + s34 = s23 + s7,1.5906464561921356e-46,4.179464869803866e-62,2.389107822301896e-80
952,s33 + s39 = s38 + s4,5.895742169718931e-21,7.782580440020263e-27,7.14243403153139e-32
953,s12 + s37 = s17 + s46,1.135149013180234e-52,3.0435671995424304e-62,2.209042602711349e-53
954,s3 + s40 = s20 + s43,3.5815027691150257e-22,5.751441267390358e-40,1.736028177959822e-49
955,s13 + s27 = s33 + s44,5.139770724622141e-61,3.6803278791829255e-51,6.970565527811608e-88
956,s15 + s46 = s2 + s25,5.776288338390899e-20,3.9817328372043765e-38,9.972245624228289e-55
957,s20 + s8 = s18 + s19,0.0378837570054126,1.5444126112421157e-22,1.1778560861783757e-10
958,s20 + s43 = s18 + s8,2.4468201310023103e-15,5.662194732736826e-27,6.934257063932024e-34
959,s20 + s36 = s29 + s40,6.383399551894917e-26,6.825932398475457e-39,1.4713632335804863e-52
960,s45 + s9 = s11 + s46,8.829061071584625e-30,1.1246330990348035e-36,7.695966089644782e-53
961,s32 + s9 = s1 + s6,1.7986524388135442e-18,2.0480966379310825e-28,5.3240575369358e-40
962,s17 + s45 = s25 + s6,9.541908883401253e-24,5.2902289585931155e-30,3.150198989898437e-36
963,s23 + s47 = s11 + s49,4.4670276240637776e-33,5.012286491245303e-35,8.437301339966698e-50
964,s15 + s27 = s16 + s17,1.1710917355149297e-25,3.642958942097979e-41,4.042418630439489e-76
965,s24 + s41 = s25 + s31,2.2489806113027965e-25,9.968166694701624e-31,3.4516626860657686e-49
966,s35 + s45 = s23 + s32,8.593327368686355e-24,3.302998426409326e-31,8.171372837680845e-42
967,s23 + s29 = s16 + s22,0.11389441039204773,1.298294740505316e-14,1.3846460704281355e-22
968,s27 + s3 = s16 + s2,2.8463250216810717e-08,2.8032252692841432e-30,3.421068073016109e-37
969,s20 + s26 = s1 + s19,2.5529945959817434e-31,1.1667693762755013e-54,8.316007217519636e-47
970,s23 + s27 = s29 + s33,3.3931399754853715e-21,4.706165065274146e-30,6.302026347873028e-58
971,s12 + s38 = s23 + s37,3.0447204526496682e-52,3.537657308436621e-52,1.3901198421924623e-62
972,s37 + s9 = s11 + s33,6.32611947819272e-33,1.040266917337776e-51,5.5142452831086886e-42
973,s13 + s3 = s32 + s47,4.076920866959582e-27,2.8634576365168168e-39,3.593357425278389e-44
974,s44 + s46 = s2 + s32,2.6515081710358095e-23,1.062047580527393e-27,6.745462511477065e-18
975,s3 + s45 = s23 + s8,1.656781888188263e-45,1.3723800417124663e-38,5.0232436943829105e-70
976,s26 + s3 = s2 + s32,5.636839312106213e-28,3.933619900801373e-33,5.594294243291036e-44
977,s43 + s46 = s44 + s47,5.018895068505233e-57,4.527693713559501e-70,6.192461474437636e-73
978,s29 + s45 = s10 + s18,1592493027.6666033,2.5667193760871455e-15,7.571221438986515e-10
979,s2 + s20 = s1 + s4,5.518110909205115e-24,7.316281717071314e-35,8.84580689850247e-20
980,s15 + s39 = s11 + s46,2.46640011519461e-19,9.048441694635676e-41,4.096338688965828e-65
981,s3 + s37 = s39 + s8,2.7649364615808174e-50,8.02205531550611e-65,1.0730906643463183e-60
982,s3 + s9 = s11 + s4,2.179617363047378e-35,3.538346482838973e-38,6.173757275305067e-50
983,s22 + s27 = s20 + s28,8.211889616391266e-10,1.0610367164025049e-30,1.4897402373952228e-54
984,s41 + s43 = s20 + s29,5.19940627456312e-24,7.619770433066992e-45,5.513158618232321e-50
985,s43 + s45 = s33 + s44,3.8744408676755965e-37,3.6221634804907293e-51,2.7711603815424465e-64
986,s15 + s22 = s29 + s8,5.937229386294455e-31,7.354226171689814e-41,4.5734154963236595e-85
987,s15 + s18 = s19 + s4,8.983717457077268e-13,1.0941406707165743e-38,3.2680910809318606e-39
988,s40 + s9 = s4 + s43,4.1743404586640004e-32,2.6442392034707367e-40,4.6603594128511746e-58
